ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,Class
68.0,132.0,2,52,23,3,3,88,64.0,6,6,24,6,54,,1,1,24.0,39.0,4.0,3.0,0.0,70.0,1
66.0,273.0,2,149,8,2,0,83,19.0,6,5,17,3,33,1.0,1,1,44.0,84.0,4.0,2.0,2.0,70.0,1
86.0,332.0,15,95,19,0,0,100,,7,8,19,0,21,0.0,1,1,9.0,,2.0,,0.0,33.0,1
82.0,205.0,5,68,15,0,0,87,19.0,6,6,15,3,33,,0,0,5.0,,3.0,1.0,0.0,40.0,1
60.0,21.0,9,13,3,1,1,100,,6,8,3,2,33,,0,0,94.0,,2.0,1.0,2.0,100.0,0
82.0,409.0,10,85,18,0,0,100,,7,8,6,2,17,0.0,5,5,19.0,,3.0,,0.0,33.0,1
76.0,228.0,46,115,22,1,1,92,68.0,6,2,25,0,28,,2,2,43.0,,5.0,1.0,0.0,75.0,1
54.0,336.0,13,93,17,1,1,89,4.0,2,4,18,0,33,0.0,4,4,65.0,53.0,4.0,2.0,2.0,75.0,0
74.0,268.0,22,121,17,1,0,67,26.0,6,5,21,0,38,0.0,1,1,27.0,63.0,5.0,3.0,1.0,80.0,1
84.0,168.0,4,66,15,0,0,100,,7,8,43,2,40,0.0,4,2,3.0,62.0,3.0,2.0,0.0,86.0,1
68.0,213.0,1,96,31,0,0,100,,7,8,33,2,18,1.0,3,3,81.0,76.0,15.0,2.0,7.0,95.0,0
59.0,153.0,12,61,18,1,1,84,76.0,0,6,9,0,26,15.0,0,0,85.0,89.0,7.0,2.0,3.0,82.0,0
80.0,152.0,4,73,28,0,0,100,,7,8,29,2,24,0.0,4,4,2.0,,6.0,1.0,0.0,58.0,0
73.0,182.0,15,72,17,2,2,89,14.0,6,2,20,0,37,,4,4,8.0,28.0,3.0,2.0,0.0,83.0,1
59.0,217.0,9,83,29,0,0,87,2.0,4,6,31,2,55,0.0,0,0,75.0,88.0,6.0,7.0,3.0,93.0,0
93.0,146.0,13,159,11,0,0,100,,7,8,10,0,27,,0,0,0.0,,1.0,1.0,0.0,40.0,0
86.0,438.0,4,81,12,0,0,92,,6,6,12,1,42,0.0,0,0,5.0,,3.0,1.0,0.0,57.0,0
69.0,192.0,1,67,34,0,0,100,,7,8,36,5,42,0.0,3,3,42.0,76.0,4.0,5.0,1.0,79.0,1
61.0,215.0,28,105,18,4,2,68,11.0,4,4,25,0,44,2.0,2,2,34.0,89.0,2.0,2.0,0.0,71.0,0
66.0,398.0,13,129,14,1,0,81,2.0,4,5,16,0,13,0.0,0,0,32.0,,3.0,1.0,0.0,67.0,0
63.0,213.0,6,86,24,0,0,96,64.0,6,6,24,2,29,0.0,1,1,75.0,79.0,7.0,2.0,5.0,60.0,1
79.0,117.0,15,59,31,0,0,97,53.0,6,6,31,0,29,0.0,1,1,0.0,60.0,0.0,4.0,0.0,67.0,1
57.0,331.0,11,117,16,0,0,82,2.0,4,6,17,1,53,0.0,0,0,60.0,41.0,6.0,2.0,3.0,100.0,0
75.0,143.0,1,53,27,0,0,97,29.0,6,6,18,6,45,1.0,1,1,10.0,89.0,3.0,6.0,0.0,64.0,1
63.0,129.0,6,51,13,0,0,85,1.0,4,6,13,3,46,0.0,3,2,43.0,2.0,4.0,2.0,0.0,75.0,0
87.0,183.0,11,68,14,0,0,100,,7,8,21,1,7,18.0,0,0,3.0,,2.0,,0.0,25.0,1
74.0,407.0,2,93,49,1,0,94,17.0,6,5,52,2,35,1.0,3,3,34.0,84.0,2.0,4.0,0.0,50.0,1
88.0,330.0,9,127,22,0,0,100,,7,8,23,1,14,,0,0,4.0,,2.0,1.0,0.0,27.0,1
60.0,168.0,5,86,11,0,0,73,5.0,4,6,11,2,18,,0,0,63.0,68.0,4.0,1.0,1.0,71.0,0
76.0,241.0,9,80,48,0,0,100,,5,8,49,2,20,0.0,2,2,22.0,,9.0,,1.0,37.0,1
57.0,360.0,6,124,40,3,0,93,2.0,3,5,44,2,25,7.0,0,0,60.0,39.0,9.0,3.0,1.0,86.0,0
82.0,268.0,2,63,40,0,0,100,,7,8,36,4,7,6.0,0,0,6.0,,4.0,,0.0,25.0,1
70.0,310.0,2,58,16,0,0,100,,7,8,17,5,12,0.0,4,4,62.0,,6.0,1.0,2.0,88.0,0
70.0,80.0,3,43,27,1,1,100,,6,8,10,8,15,0.0,6,6,5.0,58.0,12.0,2.0,0.0,67.0,0
82.0,247.0,21,99,28,0,0,100,,7,8,32,0,32,15.0,0,0,20.0,30.0,5.0,3.0,1.0,67.0,1
92.0,398.0,76,233,5,0,0,100,,7,8,5,0,0,0.0,0,0,0.0,,0.0,,,0.0,1
80.0,215.0,2,121,40,0,0,98,47.0,6,6,26,6,11,2.0,3,3,1.0,81.0,5.0,4.0,0.0,35.0,1
60.0,212.0,10,88,23,0,0,83,3.0,4,6,23,1,48,,0,0,55.0,4.0,5.0,4.0,1.0,82.0,0
67.0,259.0,6,91,41,0,0,93,0.0,4,6,53,1,26,,0,0,51.0,,7.0,1.0,3.0,83.0,0
64.0,128.0,16,75,18,1,1,95,39.0,6,6,20,0,16,0.0,0,0,46.0,,7.0,,1.0,88.0,0
66.0,24.0,1,12,11,0,0,100,,7,8,12,5,17,0.0,0,0,42.0,100.0,3.0,1.0,3.0,67.0,0
61.0,83.0,1,45,15,0,0,74,10.0,4,6,20,5,26,0.0,2,2,20.0,,3.0,1.0,0.0,40.0,0
74.0,138.0,6,45,5,0,0,100,,7,8,5,2,40,0.0,0,0,74.0,89.0,1.0,1.0,1.0,50.0,0
80.0,270.0,18,128,32,0,0,100,,7,8,32,0,38,0.0,0,0,25.0,31.0,3.0,6.0,1.0,77.0,1
57.0,,6,91,10,1,0,47,2.0,4,5,16,1,31,,0,0,91.0,29.0,4.0,1.0,2.0,86.0,0
62.0,88.0,1,35,20,0,0,95,,5,6,22,7,50,0.0,4,3,30.0,70.0,6.0,5.0,0.0,92.0,0
60.0,159.0,2,36,27,0,0,96,4.0,4,6,28,6,36,,2,2,58.0,55.0,13.0,3.0,2.0,100.0,0
63.0,172.0,10,68,11,1,0,83,9.0,3,5,12,1,42,0.0,4,2,69.0,92.0,2.0,3.0,2.0,83.0,0
71.0,417.0,17,123,28,1,0,72,9.0,4,5,25,0,23,,0,0,13.0,,12.0,1.0,0.0,81.0,1
70.0,127.0,5,53,26,0,0,100,,7,8,26,2,50,0.0,0,0,59.0,65.0,4.0,4.0,3.0,67.0,0
91.0,396.0,22,127,18,0,0,100,,7,8,18,0,17,,0,0,5.0,,1.0,,0.0,50.0,1
70.0,131.0,6,64,12,1,0,57,25.0,6,5,14,3,50,4.0,1,1,3.0,67.0,1.0,2.0,,50.0,0
70.0,166.0,1,70,45,0,0,98,,5,7,50,3,46,,0,0,69.0,93.0,7.0,4.0,5.0,85.0,1
77.0,59.0,19,41,6,0,0,100,,7,8,6,0,50,4.0,2,1,0.0,93.0,0.0,2.0,,67.0,0
58.0,168.0,3,112,14,4,0,74,4.0,3,5,19,1,26,0.0,1,1,104.0,,2.0,1.0,1.0,100.0,0
74.0,378.0,7,110,41,0,0,98,35.0,6,6,42,4,57,0.0,0,0,44.0,76.0,4.0,5.0,2.0,69.0,1
70.0,155.0,7,79,11,2,1,73,36.0,6,3,15,1,67,0.0,0,0,34.0,,1.0,1.0,0.0,100.0,0
78.0,200.0,10,74,31,0,0,97,4.0,4,6,35,1,29,0.0,0,0,0.0,61.0,2.0,3.0,0.0,38.0,1
74.0,183.0,10,44,12,0,0,100,,7,8,12,1,33,6.0,1,0,39.0,,2.0,1.0,1.0,75.0,1
83.0,262.0,19,135,36,0,0,100,,7,8,37,0,27,19.0,0,0,38.0,47.0,11.0,2.0,1.0,76.0,0
86.0,206.0,18,100,18,0,0,100,,7,8,24,0,38,,2,2,0.0,,0.0,1.0,0.0,50.0,1
77.0,389.0,30,102,22,2,2,92,25.0,6,2,24,0,4,0.0,1,1,13.0,,5.0,,0.0,36.0,1
57.0,269.0,11,74,29,1,0,70,4.0,3,5,30,2,40,0.0,2,2,41.0,43.0,6.0,5.0,1.0,58.0,0
70.0,433.0,17,139,35,0,0,97,79.0,6,6,35,0,26,,0,0,53.0,66.0,10.0,2.0,4.0,60.0,1
71.0,285.0,3,84,25,1,0,93,26.0,6,5,27,1,33,0.0,7,7,30.0,38.0,2.0,4.0,1.0,78.0,0
76.0,121.0,8,53,25,0,0,100,,7,8,25,3,48,8.0,0,0,22.0,75.0,3.0,3.0,0.0,67.0,1
70.0,132.0,2,64,20,1,1,92,6.0,4,6,26,4,4,0.0,1,1,1.0,,1.0,,0.0,13.0,1
58.0,10.0,10,10,3,0,0,100,,7,8,3,3,100,,1,1,,86.0,,3.0,,100.0,1
73.0,302.0,5,114,14,1,1,93,19.0,6,6,5,1,29,,0,0,1.0,,1.0,1.0,0.0,33.0,1
68.0,194.0,3,60,29,0,0,97,57.0,6,6,73,2,47,0.0,7,7,52.0,84.0,5.0,6.0,2.0,79.0,1
86.0,237.0,17,88,13,0,0,100,,7,8,14,0,43,,0,0,6.0,,2.0,2.0,0.0,80.0,1
73.0,263.0,5,102,37,0,0,100,,7,8,57,1,42,0.0,4,4,11.0,19.0,4.0,4.0,0.0,67.0,1
62.0,34.0,10,23,6,1,1,83,12.0,6,6,6,1,33,0.0,0,0,45.0,72.0,4.0,2.0,1.0,100.0,0
61.0,132.0,3,48,21,2,1,78,12.0,6,5,26,2,39,0.0,2,1,39.0,99.0,3.0,2.0,1.0,63.0,0
67.0,103.0,1,39,23,1,0,96,1.0,3,5,26,5,32,4.0,2,2,7.0,64.0,3.0,3.0,0.0,43.0,1
72.0,413.0,10,70,31,0,0,97,54.0,6,6,31,2,74,0.0,1,1,25.0,,2.0,1.0,1.0,43.0,1
87.0,353.0,12,109,17,0,0,100,,7,8,17,0,12,2.0,1,1,3.0,,3.0,1.0,0.0,44.0,1
55.0,18.0,1,8,4,0,0,100,,7,8,5,4,40,0.0,4,4,93.0,89.0,3.0,2.0,,100.0,0
88.0,,16,121,24,0,0,100,,7,8,0,0,17,,0,0,0.0,52.0,1.0,2.0,0.0,30.0,1
68.0,256.0,6,71,34,0,0,97,36.0,5,6,35,4,23,0.0,7,5,69.0,99.0,9.0,3.0,3.0,80.0,0
60.0,37.0,3,20,4,1,1,100,,7,8,4,2,100,,2,2,,80.0,,3.0,,100.0,0
53.0,320.0,27,122,14,2,0,61,8.0,4,5,18,0,11,2.0,1,1,64.0,,8.0,1.0,3.0,77.0,0
70.0,207.0,0,74,22,0,0,100,,7,8,23,1,13,0.0,1,1,62.0,25.0,5.0,3.0,2.0,67.0,1
74.0,131.0,8,46,21,0,0,96,47.0,6,6,24,3,54,1.0,1,1,30.0,106.0,1.0,9.0,,100.0,0
72.0,406.0,2,88,8,0,0,89,78.0,6,6,9,1,11,0.0,0,0,40.0,38.0,6.0,1.0,2.0,78.0,0
70.0,244.0,4,131,34,0,0,97,,5,7,23,1,24,,0,0,78.0,76.0,14.0,2.0,6.0,84.0,0
66.0,15.0,6,11,2,0,0,100,,7,8,2,1,100,0.0,0,0,,,,1.0,,100.0,0
62.0,85.0,13,42,14,1,1,80,5.0,4,4,15,0,27,,0,0,49.0,,3.0,1.0,1.0,67.0,0
66.0,74.0,15,43,13,0,0,100,,7,8,14,0,23,,0,0,68.0,64.0,5.0,1.0,3.0,75.0,1
70.0,187.0,2,92,32,0,0,97,19.0,6,6,11,4,29,1.0,4,4,47.0,101.0,8.0,2.0,3.0,63.0,0
65.0,478.0,12,97,44,0,0,89,1.0,4,6,47,0,32,0.0,9,9,63.0,,9.0,,6.0,60.0,0
78.0,108.0,4,47,14,0,0,100,,7,8,14,2,36,3.0,1,1,47.0,,2.0,1.0,1.0,75.0,0
75.0,224.0,12,109,29,0,0,94,1.0,4,6,31,0,35,0.0,1,1,27.0,,2.0,1.0,0.0,33.0,1
76.0,331.0,18,137,20,0,0,95,45.0,6,6,21,0,10,0.0,3,3,14.0,,5.0,,1.0,36.0,0
59.0,182.0,7,105,11,7,3,53,8.0,4,5,20,2,65,0.0,0,0,31.0,92.0,2.0,3.0,0.0,100.0,0
80.0,217.0,70,156,10,0,0,90,14.0,6,6,10,0,50,,0,0,0.0,,0.0,,0.0,0.0,1
76.0,,10,51,10,0,0,100,,7,8,0,1,20,17.0,0,0,39.0,22.0,5.0,2.0,0.0,100.0,1
65.0,221.0,11,77,42,0,0,95,34.0,6,6,42,2,60,,0,0,71.0,68.0,6.0,9.0,3.0,94.0,1
87.0,247.0,12,163,25,0,0,100,,7,8,25,0,12,,0,0,9.0,,4.0,,0.0,36.0,1
55.0,138.0,6,43,3,0,0,50,73.0,5,6,4,1,50,0.0,2,2,131.0,90.0,1.0,1.0,,100.0,0
69.0,271.0,2,101,22,0,0,100,,7,8,23,1,17,2.0,4,4,32.0,35.0,9.0,2.0,3.0,69.0,1
59.0,224.0,17,122,13,3,2,58,8.0,2,2,33,0,32,,0,0,55.0,47.0,4.0,4.0,0.0,62.0,0
64.0,243.0,3,56,24,0,0,100,,7,8,24,2,25,4.0,1,1,55.0,78.0,9.0,3.0,5.0,80.0,0
60.0,197.0,17,81,16,1,1,78,1.0,0,2,18,0,17,0.0,0,0,6.0,,3.0,1.0,1.0,40.0,0
76.0,317.0,2,63,20,0,0,91,40.0,5,6,22,4,9,3.0,3,3,29.0,,6.0,1.0,0.0,70.0,0
74.0,297.0,6,140,24,2,1,89,72.0,6,2,28,2,21,0.0,0,0,42.0,,9.0,,2.0,69.0,0
59.0,15.0,4,9,8,0,0,100,,7,8,8,6,25,,1,1,66.0,83.0,2.0,2.0,2.0,63.0,0
59.0,58.0,18,28,5,1,1,67,9.0,0,2,6,0,67,0.0,0,0,99.0,,1.0,1.0,1.0,100.0,0
88.0,374.0,5,104,41,0,0,100,,7,8,44,1,43,0.0,0,0,4.0,,7.0,4.0,0.0,92.0,1
84.0,339.0,3,115,27,0,0,100,,7,8,27,1,22,22.0,0,0,11.0,,2.0,1.0,0.0,23.0,1
67.0,247.0,3,119,27,0,0,93,4.0,4,6,3,3,22,,1,1,53.0,98.0,7.0,2.0,2.0,60.0,1
66.0,122.0,5,72,17,0,0,94,4.0,4,6,17,2,24,0.0,1,1,48.0,89.0,3.0,3.0,1.0,50.0,0
66.0,175.0,2,39,15,0,0,84,2.0,4,6,19,5,21,0.0,3,3,9.0,45.0,5.0,3.0,0.0,57.0,0
64.0,180.0,2,83,33,2,1,78,11.0,4,5,36,2,25,,0,0,19.0,56.0,4.0,3.0,1.0,64.0,0
74.0,301.0,3,90,40,0,0,100,,7,8,41,4,25,,0,0,22.0,84.0,6.0,7.0,2.0,64.0,1
70.0,175.0,2,113,39,0,0,93,69.0,5,6,21,3,23,2.0,1,1,45.0,,6.0,,0.0,60.0,1
83.0,294.0,4,110,22,0,0,86,16.0,6,6,22,2,45,0.0,0,0,1.0,96.0,2.0,2.0,0.0,36.0,1
68.0,,8,45,28,0,0,93,24.0,6,6,32,3,13,4.0,1,1,26.0,83.0,8.0,2.0,2.0,63.0,0
68.0,244.0,5,84,20,2,1,86,51.0,6,5,21,3,29,8.0,0,0,84.0,,4.0,1.0,3.0,56.0,0
74.0,86.0,3,44,24,0,0,92,27.0,6,6,25,5,21,2.0,1,1,0.0,69.0,3.0,5.0,1.0,53.0,1
68.0,203.0,5,62,28,2,2,96,4.0,4,6,29,1,21,1.0,3,3,1.0,,2.0,1.0,1.0,25.0,1
72.0,293.0,7,101,18,0,0,95,22.0,6,6,19,3,21,0.0,0,0,32.0,,5.0,1.0,0.0,46.0,0
64.0,180.0,10,62,21,0,0,95,25.0,6,6,21,2,29,0.0,7,6,107.0,,2.0,1.0,2.0,75.0,0
72.0,7.0,4,6,2,0,0,100,,7,8,2,2,0,0.0,4,4,66.0,,2.0,,0.0,100.0,0
65.0,266.0,2,96,25,3,3,89,10.0,4,6,31,4,57,0.0,0,0,27.0,95.0,8.0,4.0,1.0,87.0,0
68.0,308.0,8,106,12,1,0,57,22.0,6,5,14,1,43,0.0,2,2,89.0,,4.0,1.0,1.0,83.0,0
80.0,61.0,8,37,8,0,0,100,,7,8,8,1,13,1.0,2,2,0.0,,1.0,,0.0,50.0,0
57.0,260.0,10,136,9,3,3,82,2.0,0,2,11,1,18,0.0,1,1,34.0,,1.0,1.0,0.0,50.0,0
64.0,280.0,2,129,9,3,2,69,8.0,1,3,13,1,15,4.0,1,1,37.0,44.0,6.0,1.0,1.0,70.0,1
67.0,159.0,14,88,14,1,1,87,25.0,6,2,16,0,20,,0,0,68.0,23.0,5.0,2.0,2.0,70.0,0
85.0,166.0,4,124,26,0,0,100,,6,7,27,2,38,0.0,1,1,10.0,68.0,3.0,4.0,1.0,54.0,1
84.0,233.0,37,123,19,1,1,90,20.0,6,4,52,0,20,6.0,0,0,1.0,,3.0,1.0,0.0,40.0,1
67.0,77.0,3,109,21,0,0,86,3.0,4,6,4,2,19,,3,3,22.0,83.0,5.0,1.0,0.0,60.0,0
84.0,127.0,16,72,8,0,0,100,,7,8,8,0,75,6.0,0,0,13.0,52.0,1.0,4.0,0.0,100.0,1
76.0,210.0,9,63,11,0,0,100,,7,8,11,1,55,10.0,0,0,65.0,78.0,4.0,4.0,0.0,100.0,0
75.0,413.0,9,112,33,0,0,100,,7,8,33,1,30,0.0,0,0,59.0,49.0,5.0,2.0,1.0,80.0,1
85.0,392.0,34,105,15,1,0,94,60.0,6,5,16,0,56,,0,0,3.0,9.0,1.0,2.0,0.0,50.0,1
88.0,278.0,20,138,10,0,0,100,,7,8,21,0,27,,0,0,3.0,62.0,1.0,1.0,0.0,50.0,1
74.0,119.0,1,62,19,0,0,95,20.0,6,6,22,2,36,0.0,8,8,11.0,101.0,6.0,2.0,0.0,62.0,0
66.0,23.0,3,36,21,0,0,100,,7,8,8,2,19,0.0,1,1,45.0,72.0,11.0,3.0,5.0,74.0,0
70.0,153.0,3,59,26,0,0,93,2.0,4,6,28,5,7,0.0,0,0,8.0,,3.0,1.0,0.0,29.0,0
73.0,325.0,1,77,17,0,0,100,,7,8,19,3,32,0.0,0,0,70.0,90.0,2.0,2.0,2.0,63.0,1
81.0,109.0,7,61,12,0,0,100,,7,8,12,2,67,0.0,1,1,8.0,82.0,1.0,8.0,0.0,82.0,0
65.0,53.0,2,27,17,0,0,100,,7,8,19,4,61,0.0,3,3,51.0,57.0,5.0,3.0,1.0,89.0,1
91.0,254.0,16,126,15,0,0,100,,7,8,16,0,50,11.0,0,0,1.0,,1.0,2.0,0.0,75.0,1
63.0,142.0,10,78,16,1,0,76,5.0,3,5,17,2,47,15.0,0,0,59.0,51.0,3.0,2.0,2.0,83.0,0
72.0,150.0,7,79,49,1,1,100,,6,8,49,1,39,0.0,4,4,6.0,,5.0,1.0,2.0,33.0,1
74.0,145.0,3,50,15,0,0,100,,7,8,15,2,33,0.0,1,1,46.0,,4.0,1.0,1.0,86.0,0
78.0,164.0,10,82,15,0,0,100,,7,8,16,1,38,,0,0,56.0,69.0,3.0,2.0,0.0,83.0,1
65.0,118.0,2,49,24,0,0,96,,6,6,25,6,40,0.0,2,2,28.0,84.0,4.0,4.0,1.0,62.0,0
83.0,187.0,13,99,12,0,0,92,6.0,4,6,22,0,17,22.0,0,0,23.0,,1.0,1.0,0.0,50.0,1
65.0,209.0,8,56,41,1,1,98,2.0,0,2,47,4,38,,0,0,0.0,69.0,3.0,6.0,0.0,43.0,1
69.0,105.0,3,40,11,0,0,100,,7,8,11,3,55,0.0,0,0,66.0,74.0,3.0,4.0,1.0,100.0,0
54.0,153.0,13,55,5,1,1,60,5.0,4,6,6,0,60,0.0,2,2,76.0,,1.0,1.0,,67.0,0
75.0,121.0,3,52,21,0,0,100,,7,8,8,4,19,22.0,0,0,34.0,85.0,5.0,4.0,1.0,75.0,1
60.0,214.0,8,86,29,1,1,94,1.0,4,4,31,2,26,0.0,1,1,71.0,23.0,3.0,4.0,1.0,62.0,0
79.0,165.0,2,100,31,2,1,95,72.0,6,3,37,3,73,7.0,0,0,11.0,,2.0,1.0,0.0,60.0,1
69.0,133.0,13,58,34,0,0,100,,7,8,36,0,22,0.0,4,4,36.0,77.0,5.0,4.0,2.0,45.0,0
78.0,185.0,12,63,13,0,0,100,,7,8,13,0,31,0.0,0,0,45.0,,8.0,1.0,2.0,100.0,1
86.0,205.0,1,82,21,0,0,100,,7,8,22,2,41,1.0,2,2,1.0,,1.0,1.0,0.0,33.0,1
68.0,217.0,9,58,32,0,0,100,,7,8,28,3,6,,1,1,44.0,,13.0,1.0,3.0,67.0,0
71.0,311.0,10,114,40,0,0,100,,7,8,40,1,23,0.0,2,2,28.0,75.0,12.0,4.0,4.0,59.0,0
70.0,,2,57,42,1,0,91,13.0,6,5,46,6,20,1.0,3,3,12.0,39.0,11.0,3.0,1.0,54.0,1
70.0,184.0,5,82,20,4,4,79,44.0,6,2,24,2,46,4.0,3,3,35.0,,2.0,2.0,,83.0,1
73.0,199.0,15,68,33,0,0,100,,7,8,13,0,33,,0,0,26.0,88.0,3.0,3.0,2.0,40.0,1
60.0,92.0,16,58,19,4,3,78,5.0,3,2,23,0,57,,2,2,51.0,,2.0,1.0,0.0,60.0,0
84.0,199.0,5,89,18,0,0,94,48.0,6,6,18,1,17,5.0,1,1,8.0,,2.0,1.0,0.0,30.0,1
69.0,231.0,21,123,7,4,4,67,6.0,1,2,12,0,17,,0,0,0.0,,1.0,1.0,0.0,40.0,0
65.0,82.0,1,43,25,2,1,97,70.0,6,5,30,3,33,2.0,4,4,33.0,53.0,2.0,8.0,1.0,56.0,0
80.0,145.0,5,53,29,0,0,100,,7,8,30,7,17,10.0,0,0,0.0,,2.0,1.0,0.0,20.0,1
62.0,242.0,14,106,15,2,2,56,6.0,4,2,7,0,28,,0,0,67.0,,5.0,2.0,1.0,78.0,0
72.0,,5,74,41,0,0,100,,7,8,47,1,57,,1,1,82.0,55.0,8.0,10.0,6.0,86.0,0
85.0,404.0,4,80,43,0,0,100,,7,8,44,3,28,20.0,0,0,3.0,54.0,7.0,3.0,0.0,63.0,1
66.0,214.0,4,114,20,5,0,65,8.0,3,5,26,1,35,,0,0,40.0,,5.0,1.0,2.0,60.0,1
72.0,244.0,0,109,25,0,0,100,,7,8,27,4,15,0.0,6,6,46.0,,5.0,2.0,1.0,50.0,0
78.0,108.0,2,43,17,0,0,100,,7,8,18,4,39,,2,2,15.0,50.0,4.0,3.0,1.0,78.0,1
50.0,311.0,25,76,12,1,0,60,2.0,3,5,15,0,20,0.0,1,1,84.0,64.0,5.0,2.0,2.0,88.0,0
81.0,598.0,4,205,37,0,0,100,,7,8,37,2,22,0.0,1,1,28.0,7.0,7.0,4.0,1.0,50.0,0
78.0,245.0,12,17,4,0,0,100,,7,8,11,0,50,15.0,0,0,0.0,72.0,0.0,2.0,0.0,50.0,0
64.0,164.0,7,70,16,2,1,89,69.0,6,4,18,1,11,0.0,4,4,89.0,,9.0,1.0,4.0,91.0,0
72.0,197.0,4,64,24,0,0,100,,7,8,24,2,33,4.0,1,1,25.0,83.0,8.0,3.0,2.0,65.0,1
84.0,146.0,11,49,14,0,0,100,,7,8,14,1,21,4.0,1,1,1.0,,2.0,1.0,0.0,50.0,1
75.0,300.0,2,130,27,0,0,93,78.0,6,6,28,1,25,0.0,5,5,39.0,97.0,3.0,4.0,0.0,64.0,1
54.0,316.0,30,132,8,10,6,47,4.0,3,3,19,0,47,5.0,0,0,38.0,60.0,2.0,2.0,0.0,57.0,0
62.0,136.0,6,72,29,1,1,97,8.0,4,6,32,3,60,6.0,0,0,37.0,87.0,3.0,10.0,1.0,93.0,0
65.0,298.0,16,102,28,0,0,79,8.0,4,6,29,0,45,0.0,1,1,41.0,72.0,4.0,3.0,2.0,73.0,0
80.0,233.0,1,57,30,0,0,100,,7,8,31,6,16,0.0,1,1,9.0,70.0,3.0,2.0,1.0,42.0,1
73.0,118.0,6,41,26,2,1,96,77.0,6,5,27,5,56,5.0,0,0,40.0,47.0,4.0,3.0,1.0,88.0,0
71.0,166.0,7,55,17,0,0,89,50.0,6,6,38,4,68,7.0,0,0,23.0,85.0,3.0,3.0,1.0,100.0,0
88.0,208.0,10,98,25,0,0,100,,7,8,25,2,52,,0,0,0.0,63.0,3.0,3.0,0.0,64.0,1
69.0,301.0,3,79,19,0,0,79,13.0,6,6,20,2,47,3.0,2,2,33.0,45.0,3.0,3.0,0.0,100.0,0
44.0,59.0,2,26,18,3,2,81,3.0,2,4,23,3,36,0.0,5,5,77.0,58.0,5.0,5.0,0.0,77.0,0
85.0,198.0,39,132,5,0,0,100,,7,8,5,0,60,0.0,0,0,26.0,,1.0,1.0,0.0,100.0,0
86.0,336.0,88,241,24,2,1,88,73.0,6,5,21,0,15,,0,0,0.0,,0.0,,0.0,0.0,1
67.0,251.0,2,76,31,0,0,97,,6,6,34,4,59,,3,3,79.0,84.0,6.0,5.0,2.0,92.0,0
69.0,140.0,15,54,8,1,0,78,25.0,6,5,16,0,44,,1,1,48.0,76.0,4.0,2.0,1.0,86.0,1
82.0,252.0,51,191,13,0,0,77,21.0,6,6,13,0,8,,0,0,4.0,,1.0,1.0,0.0,38.0,1
83.0,306.0,27,113,17,0,0,100,,7,8,17,0,65,,0,0,43.0,33.0,3.0,2.0,0.0,83.0,0
68.0,45.0,4,20,12,0,0,100,,7,8,14,3,50,0.0,0,0,40.0,90.0,5.0,3.0,1.0,100.0,0
60.0,12.0,5,9,2,0,0,100,,7,8,2,1,100,0.0,6,5,,97.0,,2.0,,100.0,0
69.0,146.0,3,47,16,1,0,84,20.0,6,5,19,3,58,3.0,1,1,1.0,52.0,2.0,4.0,1.0,60.0,0
56.0,24.0,1,10,4,1,1,100,,6,8,5,3,20,0.0,20,20,93.0,,2.0,1.0,1.0,75.0,0
74.0,213.0,5,81,20,0,0,100,,7,8,20,2,45,,0,0,73.0,81.0,5.0,4.0,2.0,100.0,0
87.0,324.0,37,104,16,0,0,100,,7,8,16,0,0,0.0,0,0,5.0,,2.0,,0.0,14.0,1
64.0,45.0,1,19,10,0,0,100,,7,8,11,3,18,0.0,1,1,77.0,93.0,6.0,2.0,2.0,100.0,0
66.0,310.0,3,67,55,0,0,100,,7,8,65,16,23,1.0,19,19,42.0,84.0,21.0,11.0,5.0,73.0,0
44.0,90.0,13,51,9,5,4,47,3.0,0,2,16,0,38,0.0,3,1,82.0,81.0,4.0,3.0,1.0,88.0,0
61.0,164.0,10,80,54,1,0,88,3.0,3,5,59,2,83,0.0,2,2,47.0,63.0,4.0,10.0,0.0,88.0,0
57.0,390.0,9,102,58,2,1,80,4.0,2,4,38,3,23,9.0,0,0,65.0,68.0,13.0,3.0,6.0,58.0,0
81.0,158.0,4,87,34,0,0,100,,6,7,36,6,31,,5,5,19.0,93.0,7.0,3.0,0.0,63.0,1
80.0,256.0,27,120,17,0,0,100,,7,8,17,0,6,0.0,3,2,34.0,,3.0,1.0,1.0,45.0,1
80.0,113.0,5,48,13,0,0,86,26.0,6,6,14,2,14,4.0,1,1,0.0,,0.0,1.0,0.0,17.0,0
74.0,168.0,2,85,23,0,0,96,13.0,6,6,24,3,17,0.0,0,0,40.0,95.0,7.0,2.0,0.0,64.0,0
