ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,Class
87.0,120.0,12,59,26,0,0,100,,7,8,26,0,54,,1,1,1.0,,2.0,1.0,0.0,75.0,0
78.0,128.0,3,54,7,0,0,100,,7,8,8,3,63,0.0,2,2,,2.0,1.0,2.0,,100.0,0
65.0,216.0,5,89,50,0,0,96,44.0,5,6,51,2,43,0.0,3,2,88.0,56.0,12.0,7.0,8.0,90.0,0
63.0,137.0,4,56,36,1,1,100,,6,8,40,9,55,0.0,3,3,32.0,92.0,7.0,5.0,2.0,75.0,0
60.0,264.0,8,87,21,3,1,77,7.0,3,5,26,1,50,4.0,1,1,12.0,,1.0,2.0,0.0,75.0,1
73.0,256.0,2,90,23,0,0,100,,7,8,24,4,17,0.0,1,0,49.0,78.0,11.0,3.0,4.0,70.0,1
70.0,23.0,1,12,2,0,0,100,,7,8,3,1,67,,1,1,0.0,97.0,0.0,2.0,,67.0,0
81.0,232.0,9,81,20,0,0,100,,7,8,21,1,10,0.0,0,0,13.0,,6.0,1.0,1.0,50.0,1
79.0,199.0,12,87,12,0,0,92,9.0,4,6,14,0,17,,0,0,1.0,,3.0,1.0,0.0,67.0,1
63.0,227.0,3,63,16,3,1,55,20.0,6,4,31,3,20,,1,1,28.0,100.0,6.0,2.0,0.0,73.0,0
62.0,96.0,4,62,8,1,1,56,3.0,4,2,9,1,22,0.0,0,0,6.0,,1.0,1.0,0.0,33.0,0
87.0,436.0,2,98,30,0,0,100,,7,8,33,2,9,2.0,1,1,11.0,97.0,7.0,1.0,1.0,73.0,1
83.0,43.0,5,72,29,0,0,100,,7,8,5,4,17,0.0,2,2,5.0,,5.0,1.0,0.0,40.0,1
67.0,25.0,22,24,3,4,4,100,,6,8,3,0,67,0.0,2,2,18.0,91.0,1.0,2.0,,100.0,0
73.0,152.0,2,71,41,0,0,100,,6,7,44,5,57,0.0,4,4,16.0,94.0,1.0,3.0,1.0,83.0,1
66.0,311.0,9,84,32,1,1,100,,7,8,33,3,39,,0,0,48.0,64.0,9.0,5.0,1.0,74.0,1
74.0,343.0,6,93,34,0,0,97,15.0,6,6,44,3,35,0.0,3,3,2.0,73.0,5.0,3.0,1.0,42.0,0
79.0,49.0,4,62,28,0,0,100,,7,8,6,3,36,1.0,1,1,26.0,71.0,2.0,2.0,1.0,71.0,1
90.0,,4,132,15,0,0,100,,7,8,0,1,33,4.0,1,1,3.0,97.0,2.0,2.0,0.0,44.0,1
78.0,110.0,6,54,26,0,0,100,,7,8,27,2,52,0.0,3,3,0.0,89.0,2.0,4.0,0.0,50.0,0
68.0,346.0,2,94,26,0,0,96,15.0,6,6,28,2,57,2.0,3,3,85.0,68.0,3.0,5.0,2.0,90.0,1
72.0,206.0,4,78,33,0,0,97,4.0,4,6,34,8,29,0.0,7,6,22.0,68.0,10.0,3.0,1.0,81.0,0
59.0,167.0,24,116,28,2,0,75,0.0,4,5,32,0,13,0.0,0,0,92.0,,11.0,1.0,8.0,93.0,0
90.0,106.0,28,100,11,0,0,100,,7,8,12,0,45,,0,0,0.0,,0.0,1.0,0.0,25.0,1
74.0,118.0,2,73,15,0,0,88,6.0,4,6,32,2,65,20.0,0,0,20.0,85.0,4.0,5.0,0.0,90.0,1
59.0,190.0,11,132,7,0,0,86,2.0,4,6,7,1,14,0.0,1,1,94.0,,2.0,,2.0,100.0,0
85.0,425.0,8,109,36,0,0,100,,7,8,35,1,14,4.0,1,1,5.0,,3.0,1.0,0.0,36.0,1
59.0,244.0,4,76,27,1,0,80,6.0,4,5,30,2,40,0.0,2,2,88.0,54.0,7.0,4.0,3.0,93.0,0
72.0,283.0,28,131,17,1,1,94,48.0,6,6,18,0,17,16.0,0,0,27.0,,3.0,1.0,0.0,57.0,1
68.0,178.0,7,74,30,0,0,97,,6,6,30,1,23,0.0,1,1,45.0,88.0,4.0,2.0,3.0,50.0,1
69.0,324.0,20,127,22,1,1,95,,6,6,22,0,41,0.0,0,0,16.0,64.0,7.0,3.0,2.0,73.0,1
72.0,156.0,8,61,21,0,0,95,,6,6,21,2,52,,1,1,67.0,,7.0,,2.0,100.0,0
68.0,166.0,3,37,16,0,0,100,,7,8,16,5,25,0.0,5,5,66.0,87.0,6.0,2.0,2.0,67.0,1
69.0,112.0,5,53,38,0,0,100,,7,8,40,2,29,5.0,1,1,68.0,86.0,5.0,4.0,4.0,64.0,0
69.0,82.0,7,46,33,0,0,100,,7,8,34,3,32,0.0,0,0,46.0,81.0,7.0,4.0,2.0,73.0,1
65.0,194.0,2,83,54,0,0,97,32.0,5,6,60,4,22,,1,1,69.0,71.0,10.0,4.0,5.0,84.0,0
58.0,164.0,4,62,21,2,1,70,8.0,4,5,24,4,52,0.0,5,5,27.0,94.0,5.0,4.0,0.0,82.0,0
88.0,413.0,9,78,48,0,0,100,,7,8,76,2,29,2.0,1,1,1.0,100.0,1.0,1.0,0.0,13.0,1
85.0,94.0,4,32,6,0,0,100,,7,8,7,2,50,4.0,2,2,0.0,,0.0,,0.0,33.0,0
93.0,,24,111,20,0,0,100,,7,8,0,0,10,8.0,0,0,1.0,,2.0,,0.0,40.0,1
80.0,250.0,5,92,40,0,0,100,,7,8,42,3,17,0.0,2,2,19.0,,7.0,1.0,1.0,45.0,0
76.0,73.0,4,32,15,0,0,100,,7,8,15,2,20,4.0,1,1,21.0,86.0,5.0,2.0,0.0,54.0,1
84.0,285.0,20,84,14,0,0,100,,7,8,14,0,14,20.0,0,0,32.0,,1.0,1.0,0.0,25.0,1
43.0,165.0,15,80,20,6,4,61,1.0,3,3,28,0,11,2.0,2,2,93.0,,15.0,,7.0,100.0,0
56.0,131.0,2,62,27,4,0,70,10.0,4,5,33,4,45,,2,2,31.0,84.0,5.0,6.0,2.0,69.0,0
61.0,59.0,4,17,9,0,0,100,,7,8,9,4,22,0.0,8,8,89.0,90.0,3.0,2.0,2.0,100.0,0
63.0,37.0,14,60,16,1,1,94,32.0,0,6,21,0,13,,2,2,57.0,80.0,7.0,2.0,2.0,82.0,0
71.0,122.0,4,75,17,4,4,84,73.0,6,3,25,3,52,0.0,1,1,7.0,76.0,2.0,7.0,0.0,71.0,1
84.0,347.0,5,75,25,0,0,100,,7,8,19,3,44,4.0,1,1,2.0,81.0,2.0,3.0,0.0,56.0,1
67.0,246.0,2,58,17,1,1,95,43.0,6,3,19,7,37,1.0,2,2,60.0,95.0,5.0,3.0,1.0,73.0,0
65.0,140.0,8,65,8,0,0,88,52.0,6,6,8,1,13,0.0,2,2,91.0,,2.0,1.0,2.0,75.0,1
59.0,237.0,6,89,23,0,0,71,10.0,4,6,24,1,25,0.0,0,0,68.0,58.0,10.0,2.0,4.0,81.0,0
82.0,254.0,12,84,29,0,0,97,32.0,6,6,29,0,34,0.0,0,0,7.0,55.0,3.0,3.0,0.0,58.0,1
78.0,359.0,2,129,47,0,0,98,58.0,6,6,50,6,34,0.0,7,7,10.0,93.0,4.0,1.0,0.0,40.0,1
65.0,190.0,12,73,19,2,1,91,34.0,6,3,22,0,59,,1,1,92.0,85.0,4.0,4.0,3.0,89.0,0
73.0,174.0,3,63,13,1,0,86,18.0,6,5,14,2,36,3.0,2,2,24.0,,2.0,1.0,0.0,75.0,0
80.0,381.0,2,90,23,0,0,92,33.0,6,6,24,2,33,0.0,1,1,3.0,84.0,3.0,3.0,0.0,50.0,1
47.0,57.0,57,57,1,1,1,0,2.0,4,6,1,0,0,0.0,2,2,93.0,,1.0,,1.0,100.0,0
88.0,397.0,13,122,26,0,0,100,,7,8,26,0,0,0.0,0,0,9.0,,4.0,,0.0,20.0,1
74.0,176.0,5,87,21,0,0,95,19.0,6,6,21,1,38,,2,2,29.0,89.0,3.0,1.0,1.0,50.0,0
85.0,446.0,11,183,8,0,0,100,,7,8,9,1,67,0.0,0,0,12.0,69.0,1.0,2.0,,75.0,1
60.0,316.0,3,84,19,1,0,80,5.0,4,5,22,3,45,0.0,1,1,85.0,82.0,6.0,4.0,2.0,91.0,0
86.0,74.0,46,60,2,0,0,100,,7,8,2,0,50,0.0,0,0,,,0.0,,,0.0,0
72.0,73.0,2,34,30,0,0,100,,7,8,31,4,19,0.0,4,4,21.0,95.0,7.0,3.0,2.0,50.0,1
62.0,163.0,11,53,22,0,0,87,23.0,6,6,23,1,39,0.0,0,0,68.0,92.0,6.0,2.0,3.0,89.0,0
67.0,90.0,7,38,7,0,0,100,,7,8,7,1,57,5.0,1,1,91.0,52.0,1.0,2.0,1.0,75.0,0
60.0,383.0,1,57,26,0,0,96,62.0,6,6,29,6,25,1.0,2,2,48.0,99.0,8.0,2.0,3.0,91.0,0
82.0,187.0,11,82,28,0,0,96,32.0,6,6,28,1,50,4.0,2,2,4.0,59.0,3.0,2.0,0.0,56.0,1
77.0,107.0,3,53,16,0,0,100,,7,8,24,4,67,0.0,4,4,28.0,61.0,1.0,5.0,0.0,86.0,1
64.0,136.0,0,21,13,0,0,100,,7,8,29,5,43,,0,0,58.0,73.0,4.0,2.0,3.0,75.0,1
80.0,40.0,40,40,1,0,0,100,,7,8,1,0,0,,0,0,27.0,,1.0,,,100.0,0
56.0,136.0,3,8,11,0,0,100,,7,8,29,9,18,0.0,13,13,27.0,90.0,5.0,2.0,0.0,64.0,0
62.0,90.0,2,49,17,0,0,100,,7,8,19,3,11,1.0,4,4,97.0,,9.0,1.0,4.0,100.0,0
65.0,180.0,2,81,7,2,0,73,15.0,6,5,11,2,18,0.0,0,0,81.0,,2.0,1.0,1.0,100.0,0
66.0,389.0,39,114,19,1,0,78,17.0,6,5,23,0,35,0.0,6,6,62.0,,3.0,2.0,2.0,63.0,0
80.0,172.0,2,32,38,0,0,100,,6,7,39,14,33,0.0,29,29,6.0,88.0,5.0,4.0,0.0,38.0,0
78.0,158.0,6,80,37,0,0,97,32.0,6,6,38,3,58,0.0,2,2,0.0,88.0,1.0,3.0,0.0,36.0,0
83.0,176.0,8,70,8,0,0,100,,7,8,8,3,50,0.0,0,0,38.0,91.0,2.0,2.0,0.0,80.0,0
72.0,236.0,5,88,29,1,1,84,10.0,4,2,43,1,13,0.0,3,3,2.0,3.0,2.0,1.0,0.0,23.0,0
73.0,94.0,11,80,34,0,0,94,2.0,4,6,2,1,26,4.0,2,2,0.0,72.0,0.0,3.0,0.0,18.0,1
73.0,122.0,2,53,11,0,0,100,,7,8,12,3,58,4.0,2,2,90.0,96.0,4.0,2.0,1.0,86.0,0
87.0,126.0,7,71,21,0,0,100,,7,8,22,1,38,13.0,0,0,10.0,50.0,2.0,2.0,0.0,67.0,1
69.0,101.0,2,54,23,1,1,88,20.0,6,2,26,6,50,0.0,3,2,27.0,57.0,1.0,7.0,0.0,57.0,0
92.0,206.0,8,122,11,0,0,100,,7,8,20,1,15,1.0,1,1,1.0,,2.0,1.0,0.0,60.0,1
74.0,213.0,18,97,20,1,1,90,5.0,2,4,21,0,29,0.0,2,1,14.0,65.0,3.0,2.0,0.0,50.0,1
60.0,352.0,0,120,19,0,0,81,1.0,4,6,21,5,24,0.0,7,7,18.0,35.0,9.0,2.0,3.0,85.0,0
54.0,167.0,6,60,10,1,1,82,5.0,4,3,11,2,45,0.0,0,0,74.0,98.0,3.0,2.0,2.0,100.0,0
73.0,160.0,11,79,10,1,1,91,16.0,6,4,11,1,55,,1,1,16.0,,1.0,1.0,1.0,67.0,0
72.0,179.0,10,100,27,0,0,96,74.0,6,6,28,1,32,0.0,0,0,70.0,,4.0,1.0,1.0,86.0,1
60.0,150.0,23,68,3,2,2,67,4.0,0,2,6,0,33,1.0,4,4,,,1.0,,,100.0,0
73.0,134.0,1,33,3,1,1,86,29.0,6,3,7,3,29,0.0,2,2,5.0,,2.0,1.0,1.0,75.0,0
54.0,227.0,24,106,43,0,0,89,0.0,4,6,45,0,30,0.0,11,11,55.0,10.0,6.0,2.0,3.0,63.0,0
83.0,217.0,1,73,34,0,0,100,,7,8,39,2,21,1.0,1,1,7.0,48.0,6.0,2.0,1.0,57.0,1
84.0,83.0,4,61,22,0,0,100,,7,8,19,5,41,4.0,1,1,4.0,91.0,3.0,2.0,0.0,56.0,1
85.0,248.0,2,103,27,0,0,100,,7,8,29,3,31,1.0,2,2,16.0,,4.0,1.0,0.0,45.0,1
60.0,78.0,8,29,14,1,1,67,3.0,0,2,15,3,53,,1,1,1.0,76.0,2.0,3.0,,63.0,0
87.0,221.0,5,52,29,0,0,100,,7,8,29,2,14,4.0,1,1,2.0,61.0,2.0,3.0,0.0,31.0,1
55.0,47.0,7,23,13,0,0,77,7.0,4,6,13,2,62,,0,0,93.0,91.0,2.0,3.0,2.0,75.0,0
78.0,168.0,4,68,18,0,0,100,,7,8,18,2,33,0.0,0,0,22.0,47.0,5.0,2.0,0.0,70.0,0
64.0,169.0,2,76,64,0,0,98,,6,6,66,4,21,0.0,1,1,53.0,,15.0,2.0,4.0,62.0,1
70.0,148.0,2,79,18,0,0,90,26.0,6,6,21,1,38,,3,2,38.0,100.0,2.0,2.0,2.0,63.0,0
73.0,207.0,4,68,25,0,0,96,17.0,6,6,26,4,46,0.0,4,3,0.0,,2.0,1.0,0.0,43.0,1
80.0,404.0,12,105,35,0,0,100,,7,8,36,0,26,0.0,3,3,32.0,61.0,6.0,2.0,0.0,57.0,1
73.0,183.0,11,87,21,1,1,91,2.0,0,2,23,1,43,0.0,0,0,15.0,40.0,4.0,4.0,0.0,69.0,1
86.0,188.0,19,92,25,0,0,100,,7,8,15,0,19,0.0,1,1,0.0,58.0,1.0,3.0,1.0,38.0,1
76.0,121.0,2,64,17,0,0,89,16.0,6,6,18,1,50,3.0,1,1,4.0,32.0,2.0,2.0,0.0,67.0,1
68.0,264.0,5,72,54,2,2,96,30.0,6,6,53,8,46,,1,1,18.0,83.0,4.0,7.0,1.0,50.0,0
60.0,215.0,12,110,15,0,0,73,13.0,6,6,15,0,7,11.0,0,0,75.0,,5.0,,4.0,64.0,0
63.0,198.0,2,54,19,0,0,90,1.0,4,6,20,4,60,0.0,0,0,72.0,68.0,3.0,4.0,2.0,88.0,0
65.0,258.0,5,108,27,2,1,76,35.0,5,4,33,2,30,5.0,0,0,66.0,77.0,5.0,3.0,3.0,73.0,0
62.0,149.0,17,64,11,2,1,83,18.0,6,5,12,0,33,,0,0,35.0,28.0,3.0,2.0,0.0,63.0,0
59.0,49.0,1,20,16,0,0,100,,7,8,17,8,24,0.0,1,1,52.0,100.0,7.0,4.0,1.0,79.0,0
61.0,187.0,3,72,28,1,0,97,1.0,4,5,30,2,57,10.0,0,0,32.0,53.0,6.0,4.0,1.0,77.0,1
68.0,198.0,8,96,37,0,0,97,18.0,6,6,37,2,27,0.0,8,8,54.0,65.0,6.0,3.0,2.0,56.0,0
68.0,132.0,2,60,19,1,1,100,,6,8,20,2,35,0.0,2,2,43.0,95.0,6.0,2.0,0.0,89.0,0
77.0,85.0,20,56,14,0,0,100,,7,8,15,0,27,0.0,0,0,21.0,,5.0,1.0,1.0,75.0,1
55.0,25.0,5,10,5,0,0,100,,7,8,6,4,17,0.0,1,1,97.0,36.0,4.0,1.0,3.0,100.0,0
63.0,71.0,12,41,18,0,0,100,,7,8,18,0,22,0.0,1,1,92.0,25.0,11.0,2.0,6.0,100.0,0
88.0,145.0,5,86,23,0,0,100,,7,8,24,1,54,0.0,1,1,6.0,96.0,2.0,2.0,0.0,50.0,1
81.0,139.0,0,51,14,0,0,100,,7,8,15,4,20,0.0,3,2,16.0,60.0,2.0,3.0,0.0,45.0,1
86.0,155.0,69,127,9,0,0,100,,7,8,9,0,44,,0,0,12.0,,2.0,,0.0,100.0,0
63.0,66.0,9,52,3,1,1,75,6.0,4,6,4,1,75,,1,1,71.0,132.0,1.0,1.0,0.0,100.0,0
84.0,394.0,3,134,26,0,0,96,16.0,6,6,27,3,56,0.0,1,1,7.0,80.0,5.0,3.0,0.0,73.0,0
65.0,185.0,3,66,11,3,3,92,60.0,6,3,12,4,17,,1,1,65.0,98.0,3.0,2.0,1.0,63.0,1
84.0,315.0,7,150,20,0,0,95,42.0,6,6,20,1,25,0.0,0,0,13.0,89.0,5.0,2.0,0.0,64.0,1
78.0,238.0,40,148,31,0,0,100,,7,8,31,0,19,,0,0,65.0,70.0,15.0,1.0,6.0,94.0,0
67.0,,3,43,19,0,0,100,,7,8,22,2,27,14.0,0,0,53.0,41.0,6.0,4.0,3.0,71.0,0
86.0,264.0,5,134,17,0,0,100,,7,8,17,2,12,,0,0,13.0,95.0,6.0,2.0,0.0,67.0,1
75.0,180.0,4,74,35,0,0,100,,7,8,36,5,44,0.0,4,4,41.0,97.0,1.0,3.0,0.0,80.0,1
86.0,298.0,13,138,18,0,0,100,,7,8,18,0,22,0.0,0,0,8.0,54.0,7.0,2.0,0.0,64.0,1
71.0,250.0,3,72,12,3,3,73,63.0,6,3,15,2,47,0.0,2,2,29.0,73.0,2.0,3.0,0.0,83.0,0
78.0,114.0,5,62,36,0,0,100,,7,8,36,4,22,5.0,1,1,3.0,,3.0,2.0,1.0,33.0,1
91.0,148.0,17,113,13,0,0,100,,7,8,12,0,15,4.0,1,1,2.0,,4.0,,0.0,44.0,1
68.0,108.0,5,60,13,1,1,100,,6,8,14,1,50,5.0,0,0,78.0,,2.0,2.0,1.0,100.0,1
72.0,148.0,5,67,44,0,0,96,70.0,6,6,47,5,33,0.0,2,2,14.0,,5.0,5.0,0.0,73.0,1
86.0,383.0,11,164,35,0,0,100,,7,8,21,1,9,10.0,0,0,0.0,30.0,8.0,2.0,0.0,48.0,1
84.0,,6,62,23,0,0,100,,7,8,0,1,9,0.0,6,6,0.0,98.0,0.0,2.0,0.0,29.0,1
55.0,148.0,7,63,6,2,1,22,7.0,0,2,9,1,44,0.0,0,0,100.0,0.0,2.0,2.0,,100.0,0
85.0,329.0,24,151,16,0,0,94,61.0,6,6,16,0,13,,0,0,2.0,77.0,1.0,1.0,0.0,29.0,1
63.0,207.0,1,58,35,1,0,95,20.0,6,5,37,3,41,0.0,2,2,51.0,61.0,5.0,3.0,3.0,69.0,0
80.0,226.0,2,66,35,0,0,100,,7,8,36,2,47,0.0,0,0,2.0,77.0,5.0,7.0,0.0,62.0,0
64.0,216.0,2,86,18,5,1,60,42.0,6,4,25,2,36,0.0,4,3,40.0,58.0,1.0,4.0,1.0,60.0,1
88.0,441.0,18,113,17,0,0,100,,7,8,19,0,17,22.0,0,0,0.0,,1.0,2.0,0.0,43.0,1
65.0,121.0,9,48,20,1,1,95,14.0,0,6,21,1,25,0.0,0,0,49.0,42.0,6.0,3.0,0.0,75.0,0
73.0,90.0,1,37,24,0,0,96,11.0,4,6,25,2,40,1.0,1,1,9.0,69.0,8.0,4.0,0.0,80.0,0
70.0,165.0,15,90,26,1,1,87,15.0,6,6,31,0,81,,0,0,19.0,51.0,1.0,4.0,,100.0,0
56.0,266.0,2,94,29,0,0,100,,7,8,30,1,17,0.0,2,2,76.0,6.0,14.0,2.0,7.0,67.0,0
52.0,169.0,4,87,32,0,0,84,5.0,4,6,37,4,32,0.0,3,3,92.0,,7.0,2.0,3.0,83.0,0
75.0,130.0,1,61,20,0,0,100,,7,8,21,3,19,0.0,0,0,57.0,98.0,3.0,3.0,2.0,43.0,1
82.0,133.0,14,88,9,0,0,100,,7,8,9,0,44,0.0,0,0,0.0,,0.0,1.0,,50.0,0
75.0,210.0,1,63,39,0,0,100,,7,8,44,7,36,1.0,2,2,16.0,67.0,4.0,8.0,1.0,60.0,1
84.0,132.0,5,50,22,0,0,100,,7,8,22,2,36,6.0,0,0,19.0,17.0,2.0,4.0,0.0,86.0,1
73.0,68.0,62,65,2,0,0,100,,7,8,2,0,0,0.0,1,1,57.0,,1.0,,1.0,50.0,1
73.0,,1,80,32,0,0,100,,7,8,34,2,24,2.0,2,2,78.0,62.0,11.0,2.0,8.0,65.0,0
78.0,173.0,4,90,23,0,0,100,,7,8,24,1,52,,0,0,43.0,,5.0,1.0,1.0,60.0,1
78.0,129.0,4,59,37,0,0,100,,5,8,47,1,64,0.0,1,1,54.0,110.0,6.0,7.0,1.0,87.0,0
87.0,163.0,84,109,9,0,0,100,,7,8,9,0,33,,0,0,28.0,,3.0,1.0,0.0,67.0,1
93.0,180.0,7,111,12,0,0,100,,7,8,35,1,15,22.0,0,0,0.0,90.0,1.0,1.0,0.0,40.0,1
75.0,113.0,97,105,2,0,0,100,,7,8,2,0,0,0.0,0,0,101.0,,2.0,,1.0,100.0,0
59.0,256.0,0,50,11,1,0,44,1.0,4,5,16,1,75,,1,1,93.0,74.0,3.0,6.0,2.0,90.0,0
63.0,120.0,7,65,18,1,1,100,,6,8,24,1,38,0.0,2,2,65.0,62.0,5.0,3.0,2.0,73.0,0
71.0,96.0,32,60,9,1,1,100,,6,7,9,0,11,,0,0,48.0,,2.0,,0.0,100.0,1
64.0,31.0,3,16,9,0,0,100,,7,8,9,3,33,,1,1,69.0,65.0,5.0,2.0,1.0,88.0,1
78.0,105.0,4,72,30,0,0,100,,7,8,4,1,20,,0,0,27.0,51.0,2.0,3.0,0.0,55.0,1
83.0,187.0,3,59,19,0,0,100,,7,8,32,2,37,0.0,3,3,6.0,93.0,5.0,1.0,0.0,75.0,1
85.0,342.0,64,140,10,0,0,100,,7,8,10,0,60,0.0,0,0,18.0,,2.0,,0.0,67.0,1
69.0,178.0,22,74,25,0,0,92,12.0,6,6,25,0,40,0.0,6,5,20.0,45.0,5.0,2.0,0.0,70.0,0
84.0,146.0,57,83,10,0,0,100,,7,8,10,0,20,3.0,1,1,13.0,,1.0,,0.0,20.0,1
67.0,25.0,0,9,3,0,0,100,,7,8,5,3,60,0.0,2,2,44.0,81.0,1.0,2.0,0.0,75.0,0
81.0,,4,106,17,0,0,94,79.0,6,6,18,1,28,,4,4,2.0,,3.0,2.0,0.0,50.0,1
68.0,377.0,10,81,16,1,0,90,58.0,6,5,21,3,29,0.0,2,1,54.0,35.0,8.0,2.0,1.0,85.0,0
64.0,252.0,29,127,3,1,1,100,,6,8,3,0,100,,0,0,,4.0,,1.0,,100.0,0
71.0,212.0,6,63,67,0,0,100,,7,8,67,1,15,0.0,14,14,32.0,50.0,5.0,3.0,2.0,56.0,0
76.0,157.0,3,83,20,1,1,95,40.0,6,2,7,2,38,1.0,2,2,22.0,73.0,6.0,2.0,0.0,100.0,1
84.0,144.0,2,74,30,0,0,100,,6,7,34,2,50,0.0,2,2,4.0,85.0,2.0,3.0,0.0,71.0,1
69.0,190.0,8,61,23,0,0,96,1.0,4,6,23,2,30,0.0,0,0,41.0,70.0,6.0,3.0,1.0,75.0,0
72.0,117.0,1,48,13,1,0,87,72.0,6,5,15,1,47,,3,3,42.0,100.0,3.0,2.0,0.0,100.0,0
80.0,116.0,6,49,13,0,0,92,67.0,6,6,13,1,69,,2,2,1.0,73.0,1.0,3.0,0.0,67.0,0
58.0,162.0,11,103,35,1,1,66,25.0,5,2,41,1,49,0.0,1,1,69.0,92.0,8.0,5.0,2.0,88.0,0
84.0,128.0,7,81,13,0,0,100,,7,8,14,1,7,0.0,3,3,0.0,93.0,1.0,1.0,0.0,33.0,1
87.0,328.0,5,121,6,0,0,86,43.0,6,6,7,2,14,18.0,0,0,0.0,,0.0,,0.0,0.0,0
81.0,155.0,9,63,18,0,0,100,,7,8,19,2,28,0.0,2,2,3.0,,3.0,2.0,0.0,50.0,0
88.0,160.0,13,79,7,0,0,100,,7,8,14,0,29,,0,0,8.0,72.0,2.0,2.0,0.0,67.0,1
86.0,219.0,33,99,19,0,0,100,,7,8,21,0,52,,0,0,0.0,,1.0,1.0,0.0,33.0,1
73.0,336.0,3,126,26,1,0,93,44.0,6,5,27,3,74,0.0,4,4,33.0,20.0,2.0,12.0,0.0,82.0,1
72.0,244.0,16,138,10,4,4,60,38.0,6,3,2,0,33,,0,0,19.0,,3.0,,0.0,60.0,1
60.0,305.0,3,115,16,2,2,63,5.0,3,3,19,2,21,0.0,4,4,11.0,,4.0,1.0,0.0,73.0,1
60.0,224.0,5,88,27,0,0,93,5.0,4,6,27,2,41,3.0,3,3,58.0,83.0,5.0,6.0,1.0,75.0,1
85.0,364.0,16,129,14,0,0,93,58.0,6,6,14,0,36,,2,1,3.0,,1.0,1.0,,67.0,0
66.0,106.0,2,45,21,0,0,100,,7,8,23,3,87,1.0,1,1,79.0,94.0,1.0,5.0,1.0,100.0,0
75.0,191.0,5,97,28,0,0,97,1.0,6,6,30,1,28,5.0,1,1,3.0,37.0,5.0,3.0,0.0,47.0,1
73.0,356.0,8,165,7,1,1,86,59.0,6,6,7,1,29,,0,0,27.0,77.0,2.0,1.0,0.0,75.0,1
62.0,,5,38,13,0,0,92,1.0,4,6,0,3,29,5.0,0,0,58.0,97.0,5.0,3.0,1.0,89.0,0
67.0,228.0,3,95,24,3,3,83,57.0,6,2,29,3,52,,0,0,75.0,92.0,2.0,4.0,1.0,86.0,0
68.0,132.0,5,43,13,0,0,100,,7,8,13,2,15,0.0,2,1,72.0,,8.0,1.0,4.0,82.0,0
68.0,144.0,12,68,24,2,1,85,6.0,3,2,28,0,15,0.0,1,1,38.0,28.0,8.0,1.0,0.0,83.0,0
67.0,91.0,3,45,23,1,1,88,41.0,5,3,24,4,75,0.0,2,2,20.0,62.0,2.0,4.0,0.0,100.0,1
84.0,116.0,4,68,22,0,0,100,,7,8,22,1,55,19.0,0,0,17.0,32.0,2.0,6.0,0.0,89.0,0
81.0,356.0,13,116,28,0,0,100,,7,8,31,0,24,,0,0,34.0,,4.0,1.0,1.0,45.0,1
58.0,71.0,4,44,4,1,0,60,57.0,6,5,5,2,60,0.0,0,0,99.0,,1.0,1.0,1.0,100.0,0
75.0,112.0,3,59,23,0,0,96,14.0,6,6,35,3,9,1.0,2,2,13.0,,4.0,1.0,0.0,50.0,0
80.0,87.0,9,43,14,0,0,100,,7,8,14,2,21,4.0,2,1,0.0,30.0,0.0,2.0,0.0,50.0,0
63.0,154.0,20,85,21,2,2,92,7.0,4,6,25,0,21,1.0,3,3,92.0,,3.0,1.0,1.0,100.0,0
76.0,170.0,2,68,32,0,0,97,10.0,4,6,35,5,34,1.0,3,3,13.0,0.0,2.0,4.0,0.0,67.0,1
73.0,198.0,6,66,22,1,0,96,30.0,6,5,23,4,43,0.0,0,0,18.0,55.0,8.0,2.0,1.0,83.0,0
82.0,229.0,11,101,25,0,0,100,,7,8,25,1,36,0.0,0,0,8.0,,4.0,1.0,0.0,50.0,1
60.0,256.0,4,86,28,0,0,90,4.0,4,6,30,2,30,4.0,1,1,60.0,100.0,8.0,3.0,2.0,85.0,1
75.0,60.0,20,32,13,0,0,100,,7,8,13,0,31,0.0,4,3,40.0,75.0,1.0,2.0,1.0,50.0,0
67.0,135.0,0,71,29,0,0,94,80.0,6,6,33,4,9,0.0,8,8,35.0,69.0,10.0,1.0,2.0,46.0,0
83.0,187.0,2,75,30,0,0,100,,7,8,32,1,45,2.0,1,1,5.0,84.0,1.0,5.0,0.0,55.0,1
82.0,357.0,22,139,27,0,0,97,64.0,6,6,30,0,37,0.0,0,0,0.0,,2.0,1.0,0.0,57.0,1
92.0,213.0,74,131,7,0,0,100,,7,8,10,0,20,,0,0,1.0,,1.0,1.0,0.0,67.0,1
